"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","PubMed ID","Document Type","Publication Stage","Open Access","Source","EID"
"S., Chen, Sihan; C., Cui, Chuyuan; J., Dong, Jun; A., Qu, Aiyu; C., Shao, Chaofeng","Chen, Sihan (57219800286); Cui, Chuyuan (58937692200); Dong, Jun (60021077400); Qu, Aiyu (60022329500); Shao, Chaofeng (31767746600)","57219800286; 58937692200; 60021077400; 60022329500; 31767746600","Implementation of the sustainable development goals in urban agglomeration: Progress and synergies","2026","Environmental Impact Assessment Review","116","","108102","","","0","0","10.1016/j.eiar.2025.108102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012112579&doi=10.1016%2Fj.eiar.2025.108102&partnerID=40&md5=cc4a07f45220dfd97576b69e66cac484","Nankai University, Tianjin, China; Chinese Academy of Environmental Planning, Beijing, China","Chen, Sihan, College of Environmental Science and Engineering, Nankai University, Tianjin, China; Cui, Chuyuan, College of Environmental Science and Engineering, Nankai University, Tianjin, China; Dong, Jun, College of Environmental Science and Engineering, Nankai University, Tianjin, China; Qu, Aiyu, Chinese Academy of Environmental Planning, Beijing, China; Shao, Chaofeng, College of Environmental Science and Engineering, Nankai University, Tianjin, China","","Article","Final","","Scopus","2-s2.0-105012112579"
"M.A., Adnan, Muflih Arisa; null","Adnan, Muflih Arisa (57193333222)","57193333222; 60021679600","Dimethyl ether as a future energy vector: Economic feasibility and environmental sustainability","2026","Renewable Energy","256","","124043","","","0","0","10.1016/j.renene.2025.124043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012096858&doi=10.1016%2Fj.renene.2025.124043&partnerID=40&md5=79ebe2fd2106e28b752dab2f91f48e9f","Universitas Islam Indonesia, Yogyakarta, Indonesia","Adnan, Muflih Arisa, Department of Chemical Engineering, Universitas Islam Indonesia, Yogyakarta, Indonesia; null, null, Department of Chemical Engineering, Universitas Islam Indonesia, Yogyakarta, Indonesia","","Article","Final","","Scopus","2-s2.0-105012096858"
"A.A., Ramandani, Adityas Agung; J.C.W., Lan, John Chi Wei; J.W., Lim, Jun Wei; C.H., Lay, Chyi How; P., Srimongkol, Piroonporn; S., Srinuanpan, Sirasit; K.S., Khoo, Kuan Shiong","Ramandani, Adityas Agung (59278271400); Lan, John Chi Wei (58856613000); Lim, Jun Wei (53363889500); Lay, Chyi How (7006264246); Srimongkol, Piroonporn (57203819698); Srinuanpan, Sirasit (56321632000); Khoo, Kuan Shiong (57209198778)","59278271400; 58856613000; 53363889500; 7006264246; 57203819698; 56321632000; 57209198778","Artificial intelligence-driven and prediction of green biohydrogen derived from microalgae biorefinery: A review","2026","Renewable and Sustainable Energy Reviews","225","","116118","","","0","0","10.1016/j.rser.2025.116118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105011740634&doi=10.1016%2Fj.rser.2025.116118&partnerID=40&md5=731c9cbd9833eba2e9bfd1d65d6c7587","Yuan Ze University, Taoyuan, Taiwan; Yuan Ze University, Taoyuan, Taiwan; Universiti Teknologi PETRONAS, Seri Iskandar, Malaysia; Saveetha School of Engineering, Chennai, India; Feng Chia University, Taichung, Taiwan; Feng Chia University, Taichung, Taiwan; Chulalongkorn University, Bangkok, Thailand; Chiang Mai University, Chiang Mai, Thailand; Chiang Mai University, Chiang Mai, Thailand; Chettinad Academy of Research and Education, Kelambakkam, India","Ramandani, Adityas Agung, Department of Chemical Engineering and Materials Science, Yuan Ze University, Taoyuan, Taiwan; Lan, John Chi Wei, Department of Chemical Engineering and Materials Science, Yuan Ze University, Taoyuan, Taiwan; Lim, Jun Wei, Department of Applied Sciences, Universiti Teknologi PETRONAS, Seri Iskandar, Malaysia, Department of Biotechnology, Saveetha School of Engineering, Chennai, India; Lay, Chyi How, Master's Program of Green Energy Science and Technology, Feng Chia University, Taichung, Taiwan, Green Energy and Biotechnology Industry Research Center, Feng Chia University, Taichung, Taiwan; Srimongkol, Piroonporn, Institute of Biotechnology and Genetic Engineering, Chulalongkorn University, Bangkok, Thailand; Srinuanpan, Sirasit, Chiang Mai University, Chiang Mai, Thailand, Department of Biology, Chiang Mai University, Chiang Mai, Thailand; Khoo, Kuan Shiong, Department of Chemical Engineering and Materials Science, Yuan Ze University, Taoyuan, Taiwan, Institute of Biotechnology and Genetic Engineering, Chulalongkorn University, Bangkok, Thailand, Centre for Herbal Pharmacology and Environmental Sustainability, Chettinad Academy of Research and Education, Kelambakkam, India","","Review","Final","","Scopus","2-s2.0-105011740634"
"J., Zhao, Jianyu; K., Yang, Kaijing; F., Wang, Fengxin","Zhao, Jianyu (56149970700); Yang, Kaijing (55810255800); Wang, Fengxin (57205717037)","56149970700; 55810255800; 57205717037","Effects of transparent and black film mulch on potato productivity and greenhouse gas emissions under drip irrigation: A three-year study in Northwest China","2026","Soil and Tillage Research","255","","106772","","","0","0","10.1016/j.still.2025.106772","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105011735357&doi=10.1016%2Fj.still.2025.106772&partnerID=40&md5=607ce9a2efe225291ac0f6a1f882bf80","China Agricultural University, Beijing, China; National Field Scientific Observation and Research Station on Efficient Water Use of Oasis Agriculture in Wuwei of Gansu Province, Wuwei, China; China Agricultural University, Beijing, China; China Institute of Water Resources and Hydropower Research, Beijing, China","Zhao, Jianyu, State Key Laboratory of Efficient Utilization of Agricultural Water Resources, China Agricultural University, Beijing, China, National Field Scientific Observation and Research Station on Efficient Water Use of Oasis Agriculture in Wuwei of Gansu Province, Wuwei, China, China Agricultural University, Beijing, China; Yang, Kaijing, China Institute of Water Resources and Hydropower Research, Beijing, China; Wang, Fengxin, State Key Laboratory of Efficient Utilization of Agricultural Water Resources, China Agricultural University, Beijing, China, National Field Scientific Observation and Research Station on Efficient Water Use of Oasis Agriculture in Wuwei of Gansu Province, Wuwei, China, China Agricultural University, Beijing, China","","Article","Final","","Scopus","2-s2.0-105011735357"
"M., Marzuki, Marzuki; R., Ramadhan, Ravidho; H., Yusnaini, Helmi; L., Juneng, Liew; F.T., Tangang, Fredolin T.; M., Vonnisa, Mutya; A., Afdal, Afdal; M.R., Abdillah, Muhammad Rais; R., Hidayat, Rahmat","Marzuki, Marzuki (25122625000); Ramadhan, Ravidho (57216281114); Yusnaini, Helmi (57217303507); Juneng, Liew (23976053900); Tangang, Fredolin T. (6602356372); Vonnisa, Mutya (35759804100); Afdal, Afdal (57951893400); Abdillah, Muhammad Rais (57189519137); Hidayat, Rahmat (59919444000)","25122625000; 57216281114; 57217303507; 23976053900; 6602356372; 35759804100; 57951893400; 57189519137; 59919444000","Future projections of extreme precipitation over Indonesia's new capital under climate change scenario using CORDEX-SEA regional climate models","2026","Atmospheric Research","327","","108389","","","0","0","10.1016/j.atmosres.2025.108389","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105011711084&doi=10.1016%2Fj.atmosres.2025.108389&partnerID=40&md5=305dbefb6ceb4ac594cab824b0dacad1","Universitas Andalas, Padang, Indonesia; Research Institute for Sustainable Humanosphere, Uji, Japan; Universiti Kebangsaan Malaysia, Bangi, Malaysia; Universiti Brunei Darussalam, Bandar Seri Begawan, Brunei Darussalam; Institut Teknologi Bandung, Bandung, Indonesia; IPB University, Bogor, Indonesia","Marzuki, Marzuki, Department of Physics, Universitas Andalas, Padang, Indonesia; Ramadhan, Ravidho, Department of Physics, Universitas Andalas, Padang, Indonesia, Research Institute for Sustainable Humanosphere, Uji, Japan; Yusnaini, Helmi, Department of Physics, Universitas Andalas, Padang, Indonesia; Juneng, Liew, Department of Earth Sciences and Environment, Universiti Kebangsaan Malaysia, Bangi, Malaysia; Tangang, Fredolin T., Universiti Brunei Darussalam, Bandar Seri Begawan, Brunei Darussalam; Vonnisa, Mutya, Department of Physics, Universitas Andalas, Padang, Indonesia; Afdal, Afdal, Department of Physics, Universitas Andalas, Padang, Indonesia; Abdillah, Muhammad Rais, Atmospheric Science Research Group, Institut Teknologi Bandung, Bandung, Indonesia; Hidayat, Rahmat, Department of Geophysics and Meteorology, IPB University, Bogor, Indonesia","","Article","Final","","Scopus","2-s2.0-105011711084"
"I.E., Bellagente, Irene Elisa; H.W., Lai, Hui Wen; F., Senf, Fabian","Bellagente, Irene Elisa (60009941800); Lai, Hui Wen (57210427304); Senf, Fabian (36705265400)","60009941800; 57210427304; 36705265400","Effects of cloud microphysics on the simulation of extreme precipitation over the Tibetan Plateau region","2026","Atmospheric Research","327","","108366","","","0","0","10.1016/j.atmosres.2025.108366","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105011386887&doi=10.1016%2Fj.atmosres.2025.108366&partnerID=40&md5=b83142ac0975e09cf46bc669b82a543b","Göteborgs Universitet, Gothenburg, Sweden; Leibniz Institute for Tropospheric Research, Leipzig, Germany","Bellagente, Irene Elisa, Göteborgs Universitet, Gothenburg, Sweden, Department Modelling of Atmospheric Processes, Leibniz Institute for Tropospheric Research, Leipzig, Germany; Lai, Hui Wen, Göteborgs Universitet, Gothenburg, Sweden; Senf, Fabian, Department Modelling of Atmospheric Processes, Leibniz Institute for Tropospheric Research, Leipzig, Germany","","Article","Final","","Scopus","2-s2.0-105011386887"
"N., Hidalgo Leite, Nathalia; C.P., Guzman Lascano, Cindy Paola; H.G., Valente Morais, Hugo Gabriel; L.C., Pereira da Silva, Luiz Carlos","Hidalgo Leite, Nathalia (60006521100); Guzman Lascano, Cindy Paola (59228844900); Valente Morais, Hugo Gabriel (59229089100); Pereira da Silva, Luiz Carlos (27467682900)","60006521100; 59228844900; 59229089100; 27467682900","Electric vehicles attractiveness in emerging country (Brazil) considering policy and regulation towards energy transition","2026","Renewable Energy","256","","124041","","","0","0","10.1016/j.renene.2025.124041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105011195353&doi=10.1016%2Fj.renene.2025.124041&partnerID=40&md5=345461bb8abea33c44a3c12271ad21d0","Universidade Estadual de Campinas, Campinas, Brazil; Instituto de Engenharia de Sistemas e Computadores, Lisbon, Lisbon, Portugal; Instituto Superior Técnico, Lisbon, Portugal; Universidade Estadual de Campinas, Campinas, Brazil","Hidalgo Leite, Nathalia, Energy Systems Planning, Universidade Estadual de Campinas, Campinas, Brazil, Instituto Superior Técnico, Lisbon, Portugal; Guzman Lascano, Cindy Paola, Instituto de Engenharia de Sistemas e Computadores, Lisbon, Lisbon, Portugal; Valente Morais, Hugo Gabriel, Instituto de Engenharia de Sistemas e Computadores, Lisbon, Lisbon, Portugal, Instituto Superior Técnico, Lisbon, Portugal; Pereira da Silva, Luiz Carlos, Energy Systems Planning, Universidade Estadual de Campinas, Campinas, Brazil, Department of Systems and Energy, Universidade Estadual de Campinas, Campinas, Brazil","","Article","Final","","Scopus","2-s2.0-105011195353"
"S., Yoon, Sooa; J., Hong, Jeongwhui; H., Kim, Haham; H., Jeon, Hyuncheol; A.O., Ogun, Abayomi Oladimeji; S., Lee, Suhyun; D., Aulia, Deni; W., Choi, Wonsuk; S., Lee, Seunghyung","Yoon, Sooa (59387783200); Hong, Jeongwhui (57189573711); Kim, Haham (57203783649); Jeon, Hyuncheol (57224119381); Ogun, Abayomi Oladimeji (59387960100); Lee, Suhyun (59387902700); Aulia, Deni (59002131400); Choi, Wonsuk (57213146040); Lee, Seunghyung (16070408700)","59387783200; 57189573711; 57203783649; 57224119381; 59387960100; 59387902700; 59002131400; 57213146040; 16070408700","Impact of fishmeal replacement on physiological responses of juvenile olive flounder (Paralichthys olivaceus) under chronic and acute temperature stresses","2026","Aquaculture","611","","742966","","","0","0","10.1016/j.aquaculture.2025.742966","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105011175410&doi=10.1016%2Fj.aquaculture.2025.742966&partnerID=40&md5=9ec3875cf3e4a4d89057acceb947eb64","Pukyong National University, Busan, South Korea; Chonnam National University, Gwangju, South Korea; CJ Feed & Care, Seoul, South Korea; Pukyong National University, Busan, South Korea","Yoon, Sooa, Major of Aquaculture and Applied Life Sciences, Pukyong National University, Busan, South Korea; Hong, Jeongwhui, Department of Fisheries Science, Chonnam National University, Gwangju, South Korea; Kim, Haham, Major of Aquaculture and Applied Life Sciences, Pukyong National University, Busan, South Korea; Jeon, Hyuncheol, Major of Aquaculture and Applied Life Sciences, Pukyong National University, Busan, South Korea; Ogun, Abayomi Oladimeji, Major of Aquaculture and Applied Life Sciences, Pukyong National University, Busan, South Korea; Lee, Suhyun, Major of Aquaculture and Applied Life Sciences, Pukyong National University, Busan, South Korea; Aulia, Deni, Major of Aquaculture and Applied Life Sciences, Pukyong National University, Busan, South Korea; Choi, Wonsuk, CJ Feed & Care, Seoul, South Korea; Lee, Seunghyung, Major of Aquaculture and Applied Life Sciences, Pukyong National University, Busan, South Korea, Feeds and Foods Nutrition Research Center, Pukyong National University, Busan, South Korea","","Article","Final","","Scopus","2-s2.0-105011175410"
"R., Zhu, Runqing; B., Lin, Boqiang","Zhu, Runqing (57211384446); Lin, Boqiang (35098935000)","57211384446; 35098935000","How does technological innovation impact the convergence effect of energy and environmental efficiency? Empirical evidence from the mining industry","2026","Environmental Impact Assessment Review","116","","108095","","","0","0","10.1016/j.eiar.2025.108095","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105011153574&doi=10.1016%2Fj.eiar.2025.108095&partnerID=40&md5=6dd61e32f0003f74bce3761659465327","Zhengzhou University, Zhengzhou, China; Xiamen University, Xiamen, China; City University of Macau, Taipa, Macao","Zhu, Runqing, Zhengzhou University, Zhengzhou, China; Lin, Boqiang, School of Management, Xiamen University, Xiamen, China, Advanced Interdisciplinary Research Center, City University of Macau, Taipa, Macao","","Article","Final","","Scopus","2-s2.0-105011153574"
"A.U., Rahman, Asim Ur; V., Valentino, Vincenzo; G., Sequino, Giuseppina; D., Ercolini, Danilo; F., De Filippis, Francesca","Rahman, Asim Ur (60004668800); Valentino, Vincenzo (57221197843); Sequino, Giuseppina (57432809600); Ercolini, Danilo (6602810120); De Filippis, Francesca (55457699500)","60004668800; 57221197843; 57432809600; 6602810120; 55457699500","Comparative analysis of antibiotic-administered vs. antibiotic-free farming in meat production: Implications for health, environment, and antibiotic resistance","2026","Food Microbiology","133","","104877","","","0","0","10.1016/j.fm.2025.104877","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105011041487&doi=10.1016%2Fj.fm.2025.104877&partnerID=40&md5=96b8a296e9a4d2e3eff0ca4aa022ef03","Università degli Studi di Napoli Federico II, Naples, Italy; Università degli Studi di Napoli Federico II, Naples, Italy; Industrial University of Ho Chi Minh City, Ho Chi Minh City, Viet Nam","Rahman, Asim Ur, Department of Agricultural Sciences, Università degli Studi di Napoli Federico II, Naples, Italy, Task Force on Microbiome Studies, Università degli Studi di Napoli Federico II, Naples, Italy; Valentino, Vincenzo, Department of Agricultural Sciences, Università degli Studi di Napoli Federico II, Naples, Italy; Sequino, Giuseppina, Department of Agricultural Sciences, Università degli Studi di Napoli Federico II, Naples, Italy; Ercolini, Danilo, Department of Agricultural Sciences, Università degli Studi di Napoli Federico II, Naples, Italy, Task Force on Microbiome Studies, Università degli Studi di Napoli Federico II, Naples, Italy; De Filippis, Francesca, Department of Agricultural Sciences, Università degli Studi di Napoli Federico II, Naples, Italy, Task Force on Microbiome Studies, Università degli Studi di Napoli Federico II, Naples, Italy, Institute of Biotechnology and Food Technology, Industrial University of Ho Chi Minh City, Ho Chi Minh City, Viet Nam","","Review","Final","","Scopus","2-s2.0-105011041487"
"H., Kumar, Harshbardhan; S., Tiwari, Shani","Kumar, Harshbardhan (57214912879); Tiwari, Shani (56542536900)","57214912879; 56542536900","Radiative forcing due to aerosol-cloud interactions for shallow warm clouds over the Northern Indian Ocean","2026","Atmospheric Research","327","","108368","","","0","0","10.1016/j.atmosres.2025.108368","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010698135&doi=10.1016%2Fj.atmosres.2025.108368&partnerID=40&md5=1ff2e76b0b270c41566250854f3e674e","Academy of Scientific and Innovative Research (AcSIR), Ghaziabad, India; National Institute of Oceanography India, Goa, India","Kumar, Harshbardhan, Academy of Scientific and Innovative Research (AcSIR), Ghaziabad, India, Aerosol and Cloud Research Lab, National Institute of Oceanography India, Goa, India; Tiwari, Shani, Academy of Scientific and Innovative Research (AcSIR), Ghaziabad, India, Aerosol and Cloud Research Lab, National Institute of Oceanography India, Goa, India","","Article","Final","","Scopus","2-s2.0-105010698135"
"F., Fei, Fan; X., Zhang, Xinyi; Q., Gao, Qiaoqiao; Z., Wen, Zongguo; H., Ma, Hongzhi; J., Zhang, Jiayue","Fei, Fan (57188738424); Zhang, Xinyi (59074808400); Gao, Qiaoqiao (59998614400); Wen, Zongguo (7201724187); Ma, Hongzhi (8709880900); Zhang, Jiayue (57212221601)","57188738424; 59074808400; 59998614400; 7201724187; 8709880900; 57212221601","Quantifying the trade-offs: Energy potential and environmental impacts of municipal landfill mining in China","2026","Environmental Impact Assessment Review","116","","108090","","","0","0","10.1016/j.eiar.2025.108090","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010684652&doi=10.1016%2Fj.eiar.2025.108090&partnerID=40&md5=77a977e81e061a48cf53faa9b750e679","University of Science and Technology Beijing, Beijing, China; Tsinghua University, Beijing, China","Fei, Fan, School of Energy and Environment Engineering, University of Science and Technology Beijing, Beijing, China; Zhang, Xinyi, School of Energy and Environment Engineering, University of Science and Technology Beijing, Beijing, China; Gao, Qiaoqiao, School of Energy and Environment Engineering, University of Science and Technology Beijing, Beijing, China; Wen, Zongguo, School of Environment, Tsinghua University, Beijing, China; Ma, Hongzhi, School of Energy and Environment Engineering, University of Science and Technology Beijing, Beijing, China; Zhang, Jiayue, School of Environment, Tsinghua University, Beijing, China","","Article","Final","","Scopus","2-s2.0-105010684652"
"S., Wu, Siqi; B., Zhang, Bowen; Y., Chen, Ying; Z., Zhang, Zhenyu; Y., Yin, Yixing; X., Chen, Xingwei; L., Gao, Lu; H., Deng, Haijun; M., Liu, Meibing","Wu, Siqi (58304023800); Zhang, Bowen (59424756200); Chen, Ying (55979177700); Zhang, Zhenyu (59993313900); Yin, Yixing (26032481000); Chen, Xingwei (15031489000); Gao, Lu (55533539300); Deng, Haijun (55766197400); Liu, Meibing (54585578400)","58304023800; 59424756200; 55979177700; 59993313900; 26032481000; 15031489000; 55533539300; 55766197400; 54585578400","Variation of multiscale dry-wet transition events and their driving mechanisms in the southeastern coastal area of China","2026","Atmospheric Research","327","","108360","","","0","0","10.1016/j.atmosres.2025.108360","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010556076&doi=10.1016%2Fj.atmosres.2025.108360&partnerID=40&md5=7c57c4c8c56febc34db564f82213b8ee","Fujian Normal University, Fuzhou, China; Fujian Normal University, Fuzhou, China; Northwest Institute of Eco-Environment and Resources, Lanzhou, China; Nanjing University of Information Science & Technology, Nanjing, China","Wu, Siqi, College of Geographical Sciences, Fujian Normal University, Fuzhou, China, Fujian Normal University, Fuzhou, China; Zhang, Bowen, State Key Laboratory of Cryospheric Science, Northwest Institute of Eco-Environment and Resources, Lanzhou, China; Chen, Ying, College of Geographical Sciences, Fujian Normal University, Fuzhou, China, Fujian Normal University, Fuzhou, China; Zhang, Zhenyu, College of Geographical Sciences, Fujian Normal University, Fuzhou, China, Fujian Normal University, Fuzhou, China; Yin, Yixing, Key Laboratory of Hydrometeorological Disaster Mechanism and Warning, Nanjing University of Information Science & Technology, Nanjing, China; Chen, Xingwei, College of Geographical Sciences, Fujian Normal University, Fuzhou, China, Fujian Normal University, Fuzhou, China; Gao, Lu, College of Geographical Sciences, Fujian Normal University, Fuzhou, China, Fujian Normal University, Fuzhou, China; Deng, Haijun, College of Geographical Sciences, Fujian Normal University, Fuzhou, China, Fujian Normal University, Fuzhou, China; Liu, Meibing, College of Geographical Sciences, Fujian Normal University, Fuzhou, China, Fujian Normal University, Fuzhou, China","","Article","Final","","Scopus","2-s2.0-105010556076"
"Q., Ma, Qijie; J., Lu, Jianbo; J., Jia, Jiandong; J., Fan, Jianhua","Ma, Qijie (55651236300); Lu, Jianbo (57050468800); Jia, Jiandong (57211108450); Fan, Jianhua (21833804100)","55651236300; 57050468800; 57211108450; 21833804100","Model predictive control of energy pile-based space heating and cooling systems under future weather conditions","2026","Renewable Energy","256","","123937","","","0","0","10.1016/j.renene.2025.123937","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010424141&doi=10.1016%2Fj.renene.2025.123937&partnerID=40&md5=43dbf98a3bdf355d10acf844df9ef2c4","North University of China, Taiyuan, China; Key Laboratory of Shanxi Province for Solar Thermal Technology, Taiyuan, China; State Key Laboratory of Coal and CBM Co-Mining, Taiyuan, China; Shandong University, Jinan, China; Technical University of Denmark, Lyngby, Denmark","Ma, Qijie, School of Energy and Power Engineering, North University of China, Taiyuan, China, Key Laboratory of Shanxi Province for Solar Thermal Technology, Taiyuan, China, State Key Laboratory of Coal and CBM Co-Mining, Taiyuan, China; Lu, Jianbo, School of Computer Science and Technology, Shandong University, Jinan, China; Jia, Jiandong, School of Energy and Power Engineering, North University of China, Taiyuan, China, Key Laboratory of Shanxi Province for Solar Thermal Technology, Taiyuan, China, State Key Laboratory of Coal and CBM Co-Mining, Taiyuan, China; Fan, Jianhua, Department of Mechanical and Civil Engineering, Technical University of Denmark, Lyngby, Denmark","","Article","Final","","Scopus","2-s2.0-105010424141"
"F., Fois, Flaminia; V., Terenzi, Valentina; P., Tratzi, Patrizio; S., Serrecchia, Simone; D., Bianconi, Daniele; F., Petracchini, Francesco; V., Paolini, Valerio","Fois, Flaminia (59355202000); Terenzi, Valentina (59728172900); Tratzi, Patrizio (55676410000); Serrecchia, Simone (59217525600); Bianconi, Daniele (26034550900); Petracchini, Francesco (52864442100); Paolini, Valerio (57053593500)","59355202000; 59728172900; 55676410000; 59217525600; 26034550900; 52864442100; 57053593500","Environmental impacts ofcotton and polyester textile management strategies: Comparison of separatecollection for reusing and textile waste recycling","2026","Environmental Impact Assessment Review","116","","108088","","","0","0","10.1016/j.eiar.2025.108088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010416570&doi=10.1016%2Fj.eiar.2025.108088&partnerID=40&md5=b9dd8caa268087d25e0bd29ec72d8134","Consiglio Nazionale delle Ricerche, Rome, Italy","Fois, Flaminia, Consiglio Nazionale delle Ricerche, Rome, Italy; Terenzi, Valentina, Consiglio Nazionale delle Ricerche, Rome, Italy; Tratzi, Patrizio, Consiglio Nazionale delle Ricerche, Rome, Italy; Serrecchia, Simone, Consiglio Nazionale delle Ricerche, Rome, Italy; Bianconi, Daniele, Consiglio Nazionale delle Ricerche, Rome, Italy; Petracchini, Francesco, Consiglio Nazionale delle Ricerche, Rome, Italy; Paolini, Valerio, Consiglio Nazionale delle Ricerche, Rome, Italy","","Article","Final","","Scopus","2-s2.0-105010416570"
"F., Amini, Fatemeh; M., Giyahchi, Minoo; H., Moghimi, Hamid","Amini, Fatemeh (59982491200); Giyahchi, Minoo (57990329200); Moghimi, Hamid (55634072600)","59982491200; 57990329200; 55634072600","Biorefinery of saponification effluent for biodiesel production by a newly isolated oleaginous yeast strain","2026","Renewable Energy","256","","123948","","","0","0","10.1016/j.renene.2025.123948","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010092481&doi=10.1016%2Fj.renene.2025.123948&partnerID=40&md5=8944c354405fcd12207a10de1034e8d5","University of Tehran, Tehran, Iran","Amini, Fatemeh, Department of Microbiology, University of Tehran, Tehran, Iran; Giyahchi, Minoo, Department of Microbiology, University of Tehran, Tehran, Iran; Moghimi, Hamid, Department of Microbiology, University of Tehran, Tehran, Iran","","Article","Final","","Scopus","2-s2.0-105010092481"
"J.A., Adame, José Antonio; I., Gutiérrez-Álvarez, I.; A., Notario, Alberto; M., Yela, Margarita","Adame, José Antonio (55880432900); Gutiérrez-Álvarez, I. (57202957028); Notario, Alberto (7006166502); Yela, Margarita (6701324251)","55880432900; 57202957028; 7006166502; 6701324251","Contrasting ozone responses driven by Mediterranean ventilation and anticyclonic blocking under high-temperatures in coastal Southwestern Europe","2026","Atmospheric Research","327","","108350","","","0","0","10.1016/j.atmosres.2025.108350","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010032666&doi=10.1016%2Fj.atmosres.2025.108350&partnerID=40&md5=6f89929bc87b6a750cda9ac7af70c02b","National Institute for Aerospace Technology (INTA), Huelva, Spain; Andalusian Public Foundation Progress and Health-FPS, Sevilla, Spain; Universidad de Castilla-La Mancha, Ciudad Real, Spain; Instituto Nacional de Tecnica Aeroespacial, Madrid, Spain","Adame, José Antonio, Atmospheric Sounding Station – El Arenosillo, National Institute for Aerospace Technology (INTA), Huelva, Spain; Gutiérrez-Álvarez, I., Computational Medicine Platform, Andalusian Public Foundation Progress and Health-FPS, Sevilla, Spain; Notario, Alberto, Facultad de Ciencias y Tecnologías Químicas, Universidad de Castilla-La Mancha, Ciudad Real, Spain; Yela, Margarita, Atmospheric Research and Instrumentation Branch, Instituto Nacional de Tecnica Aeroespacial, Madrid, Spain","","Article","Final","","Scopus","2-s2.0-105010032666"
"X., Wu, Xintong; H., Cheng, Hong; B., Wu, Bo; N., Jiang, Ning; Y., Huang, Yongmei","Wu, Xintong (57204730785); Cheng, Hong (55474371200); Wu, Bo (59978676700); Jiang, Ning (57209560521); Huang, Yongmei (55560309700)","57204730785; 55474371200; 59978676700; 57209560521; 55560309700","A regional XGBoost-based predictive model for the cumulative hours of wind speed levels","2026","Atmospheric Research","327","","108336","","","0","0","10.1016/j.atmosres.2025.108336","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009918037&doi=10.1016%2Fj.atmosres.2025.108336&partnerID=40&md5=93b4bb68a917deea985d9a5f9000a3c8","Beijing Normal University, Beijing, China; Beijing Normal University, Beijing, China; Beijing Normal University, Beijing, China; Chinese Academy of Forestry, Beijing, China","Wu, Xintong, Faculty of Geographical Science, Beijing Normal University, Beijing, China, Beijing Normal University, Beijing, China, Beijing Normal University, Beijing, China; Cheng, Hong, Faculty of Geographical Science, Beijing Normal University, Beijing, China, Beijing Normal University, Beijing, China, Beijing Normal University, Beijing, China; Wu, Bo, Institute of Desertification, Chinese Academy of Forestry, Beijing, China; Jiang, Ning, Faculty of Geographical Science, Beijing Normal University, Beijing, China, Beijing Normal University, Beijing, China, Beijing Normal University, Beijing, China; Huang, Yongmei, Faculty of Geographical Science, Beijing Normal University, Beijing, China, Beijing Normal University, Beijing, China","","Article","Final","","Scopus","2-s2.0-105009918037"
